Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.8	1110	222	888	67.0	572.5	100	634.5	533.0	712.5	2934.2	2489.1	3466.0	300123.1	244432.6	351018.3	750.7	611.3	877.8	19597.4	54065.2	38287.1	208673.9	307133.9	261131.7
0.8	1110	222	888	63.5	534.0	150	602.0	510.0	701.0	2194.4	1779.7	2808.9	242386.1	192533.8	315080.9	606.3	482.1	788.6	13125.2	46638.0	28932.3	165736.2	271066.0	212104.4
0.8	1110	222	888	71.0	534.5	200	617.5	528.5	688.8	1696.3	1399.5	2123.0	208414.4	162276.8	260509.1	521.4	406.1	652.1	16229.8	41765.8	27323.0	142986.0	227813.8	174386.2
0.8	1110	222	888	73.5	530.0	250	615.0	540.0	696.5	1501.9	1114.8	1901.1	195640.3	149386.1	231406.5	489.3	373.9	578.8	12757.5	36328.2	23149.1	133503.0	201141.0	166496.9
0.8	1110	222	888	84.5	572.0	300	655.0	575.8	746.0	1297.9	1009.6	1692.1	188229.2	150823.0	235447.4	471.0	377.1	588.6	12286.3	34941.4	22560.1	130156.6	204929.5	163906.2
0.8	1110	222	888	92.0	591.5	350	694.0	582.8	778.8	1125.5	875.4	1427.8	184288.1	150134.8	228861.8	461.4	375.6	572.4	15137.7	36102.6	25424.5	128503.3	198855.6	157384.3
0.8	1110	222	888	97.0	631.0	400	716.5	619.5	803.8	958.7	711.8	1329.5	181324.5	143377.8	223059.8	454.2	359.5	557.6	15561.2	35252.0	24249.1	120807.9	194422.7	153150.4
0.8	1110	222	888	101.5	634.5	450	731.5	650.5	829.0	933.4	633.3	1224.9	182264.8	147877.0	227335.2	456.2	370.5	569.4	17514.0	36755.4	26041.8	124467.7	197471.4	155595.5
0.8	1110	222	888	110.5	660.0	500	755.5	676.5	849.0	789.6	530.8	1227.0	181240.0	139948.5	232908.0	453.7	350.9	582.3	15556.5	37857.5	26301.9	121362.8	199300.0	154341.8
0.8	1110	222	888	114.0	695.5	550	788.0	695.2	869.0	773.8	501.6	1076.0	184359.5	150147.2	232049.0	461.5	376.5	580.3	18320.9	35374.1	26721.4	124500.0	202255.3	155092.9
0.8	1110	222	888	123.5	702.5	600	815.0	700.0	890.5	701.2	477.5	1043.9	185533.4	150057.6	239732.5	464.5	375.4	600.0	19321.6	39538.6	27743.3	126948.9	204466.1	159610.2
0.8	1110	222	888	131.0	709.5	650	818.5	721.2	908.8	686.8	473.7	1007.6	194706.9	150317.9	240141.5	486.8	376.0	600.5	19713.5	40112.2	27605.4	126671.4	202900.0	163783.1
0.8	1110	222	888	133.0	745.5	700	859.0	744.5	921.5	627.5	409.5	923.3	185030.4	149484.8	224331.4	462.6	374.3	561.6	18490.7	36085.3	26984.6	124941.2	189750.0	153421.1
0.8	1110	222	888	138.0	754.0	750	871.5	754.5	943.8	618.1	411.7	878.7	188670.0	153429.2	238172.3	472.1	384.2	595.4	20032.7	41524.3	29972.1	130316.9	198971.8	160921.7
0.8	1110	222	888	142.0	765.5	800	896.0	785.2	945.5	636.8	429.2	955.6	190666.5	154616.1	240859.8	477.1	386.5	603.0	19515.7	42725.8	29741.1	129242.2	197945.1	159083.9
0.8	1110	222	888	155.0	776.5	850	923.5	813.2	969.5	530.3	371.8	778.0	194522.2	155486.5	238567.6	486.3	389.5	596.6	22028.3	44229.5	31826.7	126095.0	200181.5	158606.0
0.8	1110	222	888	153.0	784.0	900	929.5	810.2	974.0	564.8	367.5	864.8	189470.3	153833.2	239646.8	473.7	385.1	599.1	22053.5	40252.7	30641.7	124993.8	195227.7	158852.9
