Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.6000000000000001	1110	444	666	362.5	561.5	1000	905.0	813.2	988.5	386.1	268.4	594.9	152459.9	115260.7	197338.8	381.1	288.9	493.3	37514.2	74546.3	55056.5	67388.8	122256.0	94471.4
0.6000000000000001	1110	444	666	391.0	565.5	1050	929.5	836.8	1016.8	405.1	268.9	597.7	148517.6	115539.5	193554.0	371.6	288.8	483.9	40834.3	76367.0	57486.1	66863.6	119740.3	91362.0
0.6000000000000001	1110	444	666	391.0	580.0	1100	935.5	847.2	1023.2	402.5	267.6	637.0	158974.6	120256.5	204154.5	397.4	301.5	511.2	42959.1	78038.0	56829.0	69650.0	128859.7	95287.2
0.6000000000000001	1110	444	666	398.0	582.5	1150	954.0	866.2	1031.0	353.1	259.0	563.9	155072.8	103999.0	200276.2	387.7	260.3	500.7	35663.0	75001.2	57216.5	63671.6	122809.4	92423.2
0.6000000000000001	1110	444	666	403.0	592.0	1200	962.5	876.0	1039.0	361.3	248.4	542.1	147388.5	114447.6	194744.6	368.5	286.4	487.8	41721.1	71709.8	56308.1	66800.3	124244.2	91071.3
0.8	1110	222	888	78.0	650.0	0	680.5	569.0	808.5	4736.5	4281.2	5493.4	367403.0	301554.5	420853.8	919.4	754.6	1052.4	10325.6	38231.5	29360.7	285001.6	383975.9	350065.3
0.8	1110	222	888	59.5	530.5	50	592.0	482.0	688.8	3755.8	3084.1	4525.3	293346.6	237243.0	358620.5	733.9	593.8	896.6	16682.0	51893.5	37300.8	208258.7	317650.1	262000.7
0.8	1110	222	888	49.0	466.5	100	521.0	434.2	602.5	2325.8	1773.3	2880.7	208411.3	158831.8	273539.2	521.7	397.2	684.4	8548.7	42127.8	23363.1	143109.5	242056.9	182402.9
0.8	1110	222	888	48.0	456.0	150	512.0	410.5	589.8	1561.3	1163.0	1978.0	150263.7	104629.2	199838.6	375.9	262.0	499.8	6289.0	32142.1	17866.4	91981.2	167744.0	131273.9
0.8	1110	222	888	63.0	477.0	200	542.0	445.2	632.8	1193.9	830.3	1608.1	129029.7	91919.2	173154.8	322.6	230.3	433.7	7864.8	26301.5	16328.6	82337.8	149710.6	107034.3
0.8	1110	222	888	70.5	505.5	250	584.5	489.8	650.8	942.6	752.9	1305.0	123296.4	95257.8	154354.8	308.6	238.9	385.9	7783.0	24432.8	14912.6	79061.5	135950.2	105687.0
0.8	1110	222	888	78.0	562.0	300	636.0	556.8	707.8	798.3	583.0	1198.4	125869.9	101234.7	164903.9	315.2	253.1	412.3	8823.2	27816.7	19052.5	84644.0	141916.1	107765.2
0.8	1110	222	888	85.0	579.5	350	662.0	578.5	751.0	713.2	471.3	1075.7	132203.0	97541.1	172947.5	331.1	244.1	432.6	10050.0	30107.4	19646.5	79254.1	143314.5	110239.5
0.8	1110	222	888	94.0	580.0	400	690.0	610.0	775.0	640.6	467.8	947.8	131839.8	101130.2	157659.7	329.9	253.3	394.7	11738.2	29813.9	19208.9	83887.0	133407.8	107736.0
0.8	1110	222	888	96.0	596.0	450	708.5	626.0	793.5	593.7	394.8	911.8	126710.0	94852.0	162026.0	318.2	237.6	406.1	11119.2	27458.2	18908.5	77319.6	134765.3	108607.0
0.8	1110	222	888	103.0	659.0	500	748.5	654.5	845.8	579.4	377.9	862.5	133030.0	100024.3	177955.3	333.6	251.1	445.9	12889.8	30352.4	18240.0	85264.5	146274.6	111778.3
0.8	1110	222	888	114.5	679.0	550	778.0	701.2	854.8	550.9	345.1	850.7	138397.3	106718.7	172754.4	346.3	267.0	432.1	12430.8	32844.2	21283.6	87830.7	144135.8	115584.6
0.8	1110	222	888	124.0	717.5	600	827.0	706.8	898.0	499.4	348.7	853.6	137661.0	109401.0	170470.3	344.9	273.5	426.2	15017.8	33740.2	21584.5	86476.2	142373.2	114294.5
0.8	1110	222	888	124.0	731.0	650	834.0	743.2	912.8	525.6	332.4	813.1	142276.9	106903.5	176522.0	355.7	267.4	442.5	13430.9	33859.4	21449.1	88017.9	147202.0	115534.0
0.8	1110	222	888	137.0	748.0	700	869.5	765.5	929.0	492.3	317.2	718.4	144989.5	111263.3	182401.6	362.5	278.4	456.6	15726.9	35347.1	24574.6	86692.8	146219.7	117588.8
0.8	1110	222	888	141.0	751.0	750	874.0	767.2	947.0	488.3	293.2	646.7	139172.9	107836.9	177138.2	347.9	269.6	443.8	14017.2	33990.8	21905.0	87503.7	143806.5	113796.9
0.8	1110	222	888	147.0	759.0	800	897.0	776.2	955.8	455.1	276.2	722.9	141592.9	110123.8	175670.2	354.4	275.3	439.5	16265.0	33531.0	23504.4	89413.1	144206.9	114821.4
0.8	1110	222	888	155.0	778.5	850	911.5	812.2	973.8	413.3	266.0	713.8	141467.5	107279.6	178363.5	354.6	268.2	446.2	16252.5	35058.6	24286.8	85703.6	142339.2	112280.4
0.8	1110	222	888	160.5	790.0	900	946.0	842.5	986.8	396.9	256.9	614.0	142738.7	111379.9	181204.6	357.1	279.1	453.2	15663.2	36299.0	24134.5	91451.2	142312.8	115120.2
0.8	1110	222	888	161.0	809.0	950	959.0	867.0	997.0	445.7	253.9	685.4	135658.4	102333.0	186270.7	339.6	255.8	466.1	15857.9	33770.1	23071.7	85055.9	152628.3	111392.8
0.8	1110	222	888	167.0	812.5	1000	969.0	884.0	1006.0	371.9	250.7	589.5	141942.2	107658.4	176279.9	354.9	269.1	440.9	16992.4	33494.6	23835.4	86180.6	148826.2	114533.8
0.8	1110	222	888	169.0	811.5	1050	972.5	864.5	1017.0	347.4	244.4	587.6	136362.0	104377.0	167687.7	340.9	261.4	419.5	17643.0	34550.5	24752.5	84133.6	134548.5	110207.4
