Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.8	1110	222	888	56.0	479.5	200	532.5	455.0	612.0	918.9	683.2	1203.2	106648.0	80228.5	143620.0	267.5	200.9	359.7	6972.0	23427.7	13309.1	65237.3	126576.9	91093.3
0.8	1110	222	888	70.5	502.0	250	564.0	493.2	654.5	774.8	544.3	1095.8	111372.0	78102.8	138680.8	279.1	195.3	347.0	7308.9	24222.5	13831.9	64225.6	116136.0	93122.1
0.8	1110	222	888	73.5	537.0	300	615.5	540.2	700.0	642.4	454.7	921.0	100351.7	76241.0	136570.8	251.7	191.0	342.5	8804.8	24087.0	15297.0	61613.2	110759.1	83580.1
0.8	1110	222	888	79.0	578.0	350	649.0	569.2	733.5	686.9	433.9	879.8	106850.2	83123.2	138080.8	267.6	208.7	345.5	9007.2	25128.0	15330.1	69598.0	115125.2	90511.6
0.8	1110	222	888	90.0	642.0	400	718.0	631.0	783.8	579.7	396.2	825.8	116214.2	89883.2	143859.6	291.0	224.9	359.9	9244.5	28927.4	17004.2	74563.3	122533.0	96734.3
0.8	1110	222	888	95.5	648.5	450	718.5	632.5	809.8	501.6	348.2	723.6	114159.2	90458.8	140237.0	286.0	226.8	351.9	11401.5	27274.1	17670.0	74975.2	116374.1	93719.8
0.8	1110	222	888	105.0	647.0	500	745.0	652.0	841.2	525.5	348.9	709.5	117116.0	86197.3	146455.9	293.3	215.8	366.1	10824.2	28765.3	18595.2	70027.0	122892.5	94784.9
0.8	1110	222	888	112.0	699.5	550	777.0	684.8	869.0	501.7	309.4	676.9	116028.0	92225.7	153703.4	290.2	230.8	384.3	11998.0	28719.2	19331.0	71363.8	125432.4	93205.0
0.8	1110	222	888	124.0	685.0	600	791.5	718.0	880.2	501.8	340.0	740.9	125256.8	95250.2	154509.4	313.1	238.1	386.8	13056.5	32587.9	21845.6	73768.8	127630.3	101085.5
0.8	1110	222	888	123.0	707.5	650	809.0	725.0	901.2	436.3	264.7	648.9	119721.5	88745.8	154006.3	300.2	222.6	385.0	12585.9	31539.8	19507.8	69134.3	124892.8	97127.6
